Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount,Item_Total
OI00014827,ORD0005636,PROD0005,3,12290.0,4.4,35247.72
OI00014828,ORD0005637,PROD0100,1,1340.0,1.0,1326.6
OI00014829,ORD0005637,PROD0084,2,1570.0,8.3,2879.38
OI00014830,ORD0005638,PROD0045,2,2230.0,0.9,4419.86
OI00014831,ORD0005638,PROD0109,1,290.0,3.0,281.3
OI00014832,ORD0005638,PROD0111,4,210.0,32.8,564.48
OI00014833,ORD0005638,PROD0172,2,700.0,6.4,1310.4
OI00014834,ORD0005639,PROD0189,1,1460.0,13.2,1267.28
OI00014835,ORD0005639,PROD0004,1,54470.0,4.8,51855.44
OI00014836,ORD0005639,PROD0012,2,14410.0,13.0,25073.4
OI00014837,ORD0005639,PROD0201,2,5115.53,31.0,7059.43
OI00014838,ORD0005639,PROD0198,2,5580.0,0.0,11160.0
OI00014839,ORD0005640,PROD0168,1,980.0,39.7,590.94
OI00014840,ORD0005640,PROD0045,3,2230.0,21.1,5278.41
OI00014841,ORD0005640,PROD0155,3,290.0,11.4,770.82
OI00014842,ORD0005640,PROD0169,1,1280.0,17.9,1050.88
OI00014843,ORD0005641,PROD0082,1,2130.0,12.9,1855.23
OI00014844,ORD0005641,PROD0065,1,5430.0,19.3,4382.01
OI00014845,ORD0005641,PROD0075,1,1010.0,5.8,951.42
OI00014846,ORD0005642,PROD0178,1,880.0,0.0,880.0
OI00014847,ORD0005642,PROD0186,1,1000.0,17.8,822.0
OI00014848,ORD0005643,PROD0099,3,1300.0,4.2,3736.2
OI00014849,ORD0005644,PROD0137,5,3640.0,27.2,13249.6
OI00014850,ORD0005644,PROD0089,1,860.0,35.6,553.84
OI00014851,ORD0005644,PROD0132,1,3150.0,8.0,2898.0
OI00014852,ORD0005645,PROD0072,1,1660.0,9.2,1507.28
OI00014853,ORD0005646,PROD0123,1,340.0,22.7,262.82
OI00014854,ORD0005647,PROD0043,1,2900.0,9.4,2627.4
OI00014855,ORD0005647,PROD0047,2,980.0,8.0,1803.2
OI00014856,ORD0005647,PROD0041,1,2050.0,2.7,1994.65
OI00014857,ORD0005647,PROD0033,1,1340.0,13.3,1161.78
OI00014858,ORD0005647,PROD0044,2,3150.0,6.5,5890.5
OI00014859,ORD0005648,PROD0043,1,2900.0,0.0,2900.0
OI00014860,ORD0005648,PROD0171,3,330.0,23.5,757.35
OI00014861,ORD0005648,PROD0166,3,400.0,28.8,854.4
OI00014862,ORD0005649,PROD0125,1,390.0,5.9,366.99
OI00014863,ORD0005649,PROD0115,1,560.0,25.3,418.32
OI00014864,ORD0005649,PROD0189,3,1460.0,21.2,3451.44
OI00014865,ORD0005649,PROD0116,3,280.0,0.0,840.0
OI00014866,ORD0005649,PROD0012,3,14410.0,5.9,40679.43
OI00014867,ORD0005650,PROD0198,1,5580.0,7.2,5178.24
OI00014868,ORD0005650,PROD0201,1,5115.53,30.6,3550.18
OI00014869,ORD0005650,PROD0072,1,1660.0,13.0,1444.2
OI00014870,ORD0005650,PROD0067,2,3200.0,2.4,6246.4
OI00014871,ORD0005651,PROD0180,1,1030.0,13.9,886.83
OI00014872,ORD0005651,PROD0163,1,350.0,23.5,267.75
OI00014873,ORD0005651,PROD0006,3,47380.0,0.0,142140.0
OI00014874,ORD0005651,PROD0191,5,4890.0,13.8,21075.9
OI00014875,ORD0005652,PROD0198,2,5580.0,2.5,10881.0
OI00014876,ORD0005652,PROD0167,3,470.0,28.2,1012.38
OI00014877,ORD0005652,PROD0157,2,560.0,0.0,1120.0
OI00014878,ORD0005653,PROD0186,1,1000.0,17.4,826.0
OI00014879,ORD0005653,PROD0184,3,2770.0,4.3,7952.67
OI00014880,ORD0005653,PROD0012,1,14410.0,3.4,13920.06
OI00014881,ORD0005653,PROD0177,4,4120.0,0.0,16480.0
OI00014882,ORD0005654,PROD0182,1,2770.0,30.8,1916.84
OI00014883,ORD0005654,PROD0186,2,1000.0,13.4,1732.0
OI00014884,ORD0005654,PROD0173,1,1550.0,20.2,1236.9
OI00014885,ORD0005654,PROD0177,2,4120.0,5.2,7811.52
OI00014886,ORD0005654,PROD0179,1,2060.0,30.5,1431.7
OI00014887,ORD0005654,PROD0055,2,2310.0,13.7,3987.06
OI00014888,ORD0005655,PROD0105,1,500.0,19.8,401.0
OI00014889,ORD0005655,PROD0135,2,1030.0,3.7,1983.78
OI00014890,ORD0005655,PROD0177,1,4120.0,12.0,3625.6
OI00014891,ORD0005656,PROD0139,5,5950.0,16.9,24722.25
OI00014892,ORD0005657,PROD0040,1,2000.0,17.8,1644.0
OI00014893,ORD0005657,PROD0176,1,3930.0,26.6,2884.62
OI00014894,ORD0005657,PROD0151,2,6530.0,0.0,13060.0
OI00014895,ORD0005657,PROD0102,1,4250.0,10.1,3820.75
OI00014896,ORD0005657,PROD0112,2,77.0,6.8,143.53
OI00014897,ORD0005658,PROD0199,1,3100.0,21.4,2436.6
OI00014898,ORD0005658,PROD0196,3,2120.0,6.1,5972.04
OI00014899,ORD0005658,PROD0056,5,2070.0,4.4,9894.6
OI00014900,ORD0005658,PROD0201,1,5115.53,36.2,3263.71
OI00014901,ORD0005658,PROD0204,1,1980.0,31.7,1352.34
OI00014902,ORD0005659,PROD0015,1,84070.0,17.1,69694.03
OI00014903,ORD0005659,PROD0066,2,2910.0,0.0,5820.0
OI00014904,ORD0005659,PROD0065,2,5430.0,10.4,9730.56
OI00014905,ORD0005659,PROD0014,2,292677.21,16.0,491697.71
OI00014906,ORD0005659,PROD0080,3,4250.0,19.5,10263.75
OI00014907,ORD0005659,PROD0026,1,4700.0,7.4,4352.2
OI00014908,ORD0005660,PROD0132,1,3150.0,16.0,2646.0
OI00014909,ORD0005661,PROD0195,1,6730.0,2.8,6541.56
OI00014910,ORD0005661,PROD0204,3,1980.0,32.6,4003.56
OI00014911,ORD0005661,PROD0201,1,5115.53,40.0,3069.32
OI00014912,ORD0005661,PROD0207,1,1800.0,0.0,1800.0
OI00014913,ORD0005661,PROD0205,2,3230.0,6.3,6053.02
OI00014914,ORD0005661,PROD0199,3,3100.0,11.7,8211.9
OI00014915,ORD0005662,PROD0170,1,440.0,10.7,392.92
OI00014916,ORD0005662,PROD0164,1,520.0,31.4,356.72
OI00014917,ORD0005662,PROD0165,1,610.0,29.2,431.88
OI00014918,ORD0005662,PROD0168,1,980.0,32.4,662.48
OI00014919,ORD0005663,PROD0079,1,7860.0,21.1,6201.54
OI00014920,ORD0005664,PROD0116,2,280.0,6.0,526.4
OI00014921,ORD0005664,PROD0119,1,380.0,7.5,351.5
OI00014922,ORD0005664,PROD0026,2,4700.0,15.0,7990.0
OI00014923,ORD0005664,PROD0129,4,200.0,22.0,624.0
OI00014924,ORD0005664,PROD0121,4,56.0,27.1,163.3
OI00014925,ORD0005665,PROD0092,1,2170.0,0.0,2170.0
OI00014926,ORD0005666,PROD0195,3,6730.0,10.7,18029.67
OI00014927,ORD0005667,PROD0184,3,2770.0,5.5,7852.95
OI00014928,ORD0005668,PROD0184,1,2770.0,10.0,2493.0
OI00014929,ORD0005669,PROD0168,2,980.0,27.9,1413.16
OI00014930,ORD0005669,PROD0098,2,1230.0,15.2,2086.08
OI00014931,ORD0005669,PROD0158,1,1190.0,21.5,934.15
OI00014932,ORD0005669,PROD0166,1,400.0,31.6,273.6
OI00014933,ORD0005669,PROD0169,2,1280.0,16.3,2142.72
OI00014934,ORD0005670,PROD0182,2,2770.0,30.1,3872.46
OI00014935,ORD0005670,PROD0186,2,1000.0,12.6,1748.0
OI00014936,ORD0005670,PROD0092,2,2170.0,3.8,4175.08
OI00014937,ORD0005670,PROD0173,1,1550.0,18.8,1258.6
OI00014938,ORD0005670,PROD0097,1,1600.0,17.2,1324.8
OI00014939,ORD0005671,PROD0136,2,1760.0,17.7,2896.96
OI00014940,ORD0005671,PROD0138,1,5440.0,11.0,4841.6
OI00014941,ORD0005671,PROD0073,3,6500.0,9.6,17628.0
OI00014942,ORD0005671,PROD0141,2,2430.0,15.8,4092.12
OI00014943,ORD0005671,PROD0131,1,770.0,6.4,720.72
OI00014944,ORD0005672,PROD0148,2,4640.0,14.3,7952.96
OI00014945,ORD0005672,PROD0146,2,4830.0,9.6,8732.64
OI00014946,ORD0005673,PROD0008,1,18130.0,3.7,17459.19
OI00014947,ORD0005673,PROD0117,1,230.0,35.9,147.43
OI00014948,ORD0005674,PROD0129,1,200.0,11.7,176.6
OI00014949,ORD0005675,PROD0091,2,1900.0,25.1,2846.2
OI00014950,ORD0005675,PROD0104,1,1970.0,14.3,1688.29
OI00014951,ORD0005675,PROD0100,1,1340.0,6.0,1259.6
OI00014952,ORD0005675,PROD0086,4,1520.0,13.4,5265.28
OI00014953,ORD0005675,PROD0175,2,5460.0,33.2,7294.56
OI00014954,ORD0005675,PROD0089,1,860.0,26.6,631.24
OI00014955,ORD0005676,PROD0066,1,2910.0,0.0,2910.0
OI00014956,ORD0005677,PROD0185,1,2020.0,30.3,1407.94
OI00014957,ORD0005677,PROD0156,2,470.0,21.3,739.78
OI00014958,ORD0005677,PROD0181,3,4510.0,25.6,10066.32
OI00014959,ORD0005678,PROD0057,2,870.0,15.1,1477.26
OI00014960,ORD0005678,PROD0054,2,2830.0,0.3,5643.02
OI00014961,ORD0005679,PROD0185,1,2020.0,17.3,1670.54
OI00014962,ORD0005680,PROD0171,1,330.0,35.3,213.51
OI00014963,ORD0005680,PROD0162,1,390.0,4.1,374.01
OI00014964,ORD0005680,PROD0165,1,610.0,32.3,412.97
OI00014965,ORD0005681,PROD0163,4,350.0,25.5,1043.0
OI00014966,ORD0005682,PROD0052,3,1470.0,7.5,4079.25
OI00014967,ORD0005683,PROD0112,1,77.0,0.6,76.54
OI00014968,ORD0005683,PROD0128,2,450.0,19.0,729.0
OI00014969,ORD0005684,PROD0202,1,4940.0,11.4,4376.84
OI00014970,ORD0005684,PROD0206,3,5200.0,7.6,14414.4
OI00014971,ORD0005684,PROD0048,3,1620.0,12.5,4252.5
OI00014972,ORD0005684,PROD0191,3,4890.0,18.3,11985.39
OI00014973,ORD0005685,PROD0128,2,450.0,15.5,760.5
OI00014974,ORD0005685,PROD0103,3,2400.0,15.8,6062.4
OI00014975,ORD0005685,PROD0092,4,2170.0,0.0,8680.0
OI00014976,ORD0005685,PROD0127,1,170.0,22.9,131.07
OI00014977,ORD0005685,PROD0108,3,87.0,17.2,216.11
OI00014978,ORD0005685,PROD0091,4,1900.0,19.5,6118.0
OI00014979,ORD0005686,PROD0192,1,11160.0,16.9,9273.96
OI00014980,ORD0005686,PROD0169,1,1280.0,8.4,1172.48
OI00014981,ORD0005687,PROD0057,2,870.0,0.4,1733.04
OI00014982,ORD0005687,PROD0041,1,2050.0,3.5,1978.25
OI00014983,ORD0005687,PROD0034,1,2530.0,19.1,2046.77
OI00014984,ORD0005688,PROD0150,2,5720.0,39.2,6955.52
OI00014985,ORD0005688,PROD0142,1,6940.0,10.2,6232.12
OI00014986,ORD0005689,PROD0171,2,330.0,36.2,421.08
OI00014987,ORD0005690,PROD0169,5,1280.0,3.7,6163.2
OI00014988,ORD0005691,PROD0112,1,77.0,9.0,70.07
OI00014989,ORD0005691,PROD0107,4,150.0,10.4,537.6
OI00014990,ORD0005691,PROD0123,1,340.0,18.5,277.1
OI00014991,ORD0005691,PROD0130,1,280.0,0.0,280.0
OI00014992,ORD0005691,PROD0116,3,280.0,0.0,840.0
OI00014993,ORD0005692,PROD0152,2,3700.0,31.1,5098.6
OI00014994,ORD0005692,PROD0173,1,1550.0,8.3,1421.35
OI00014995,ORD0005692,PROD0177,2,4120.0,12.1,7242.96
OI00014996,ORD0005693,PROD0147,2,4700.0,5.6,8873.6
OI00014997,ORD0005694,PROD0056,1,2070.0,3.3,2001.69
OI00014998,ORD0005694,PROD0065,2,5430.0,1.6,10686.24
OI00014999,ORD0005695,PROD0022,2,18610.0,12.0,32753.6
OI00015000,ORD0005695,PROD0132,2,3150.0,8.9,5739.3
OI00015001,ORD0005695,PROD0088,1,4340.0,10.9,3866.94
OI00015002,ORD0005696,PROD0092,1,2170.0,2.2,2122.26
OI00015003,ORD0005696,PROD0018,1,110010.0,7.7,101539.23
OI00015004,ORD0005697,PROD0006,1,47380.0,0.0,47380.0
OI00015005,ORD0005697,PROD0065,1,5430.0,11.3,4816.41
OI00015006,ORD0005697,PROD0097,3,1600.0,27.5,3480.0
OI00015007,ORD0005697,PROD0079,4,7860.0,18.1,25749.36
OI00015008,ORD0005697,PROD0077,2,2180.0,21.4,3426.96
OI00015009,ORD0005698,PROD0161,5,590.0,38.1,1826.05
OI00015010,ORD0005699,PROD0103,1,2400.0,24.4,1814.4
OI00015011,ORD0005699,PROD0085,1,1430.0,0.0,1430.0
OI00015012,ORD0005699,PROD0101,1,1510.0,0.0,1510.0
OI00015013,ORD0005700,PROD0155,1,290.0,8.4,265.64
OI00015014,ORD0005700,PROD0163,1,350.0,27.1,255.15
OI00015015,ORD0005700,PROD0164,4,520.0,32.2,1410.24
OI00015016,ORD0005700,PROD0172,4,700.0,15.6,2363.2
OI00015017,ORD0005701,PROD0071,2,4550.0,4.8,8663.2
OI00015018,ORD0005701,PROD0061,1,5210.0,14.2,4470.18
OI00015019,ORD0005702,PROD0149,1,3680.0,21.4,2892.48
OI00015020,ORD0005702,PROD0070,2,1330.0,12.6,2324.84
OI00015021,ORD0005702,PROD0131,1,770.0,6.6,719.18
OI00015022,ORD0005702,PROD0146,1,4830.0,5.7,4554.69
OI00015023,ORD0005702,PROD0088,1,4340.0,3.9,4170.74
OI00015024,ORD0005703,PROD0137,2,3640.0,23.7,5554.64
OI00015025,ORD0005704,PROD0069,1,410.0,6.2,384.58
OI00015026,ORD0005704,PROD0076,1,900.0,6.4,842.4
OI00015027,ORD0005704,PROD0080,3,4250.0,10.6,11398.5
OI00015028,ORD0005704,PROD0070,1,1330.0,6.8,1239.56
OI00015029,ORD0005705,PROD0111,1,210.0,30.6,145.74
OI00015030,ORD0005705,PROD0115,5,560.0,28.7,1996.4
OI00015031,ORD0005706,PROD0026,3,4700.0,9.9,12704.1
OI00015032,ORD0005706,PROD0020,3,58070.0,7.6,160970.04
OI00015033,ORD0005707,PROD0062,1,3060.0,12.9,2665.26
OI00015034,ORD0005707,PROD0061,1,5210.0,22.6,4032.54
OI00015035,ORD0005707,PROD0146,1,4830.0,0.0,4830.0
OI00015036,ORD0005707,PROD0133,1,3400.0,0.0,3400.0
OI00015037,ORD0005708,PROD0170,1,440.0,8.8,401.28
OI00015038,ORD0005708,PROD0162,1,390.0,7.3,361.53
OI00015039,ORD0005709,PROD0070,2,1330.0,6.0,2500.4
OI00015040,ORD0005709,PROD0069,1,410.0,8.6,374.74
OI00015041,ORD0005709,PROD0067,1,3200.0,0.0,3200.0
OI00015042,ORD0005710,PROD0001,1,24590.0,0.0,24590.0
OI00015043,ORD0005710,PROD0019,1,64610.0,0.0,64610.0
OI00015044,ORD0005711,PROD0153,3,280.0,32.3,568.68
OI00015045,ORD0005712,PROD0025,2,34730.0,6.2,65153.48
OI00015046,ORD0005712,PROD0004,5,54470.0,12.2,239123.3
OI00015047,ORD0005713,PROD0049,5,1660.0,18.8,6739.6
OI00015048,ORD0005714,PROD0006,3,47380.0,0.0,142140.0
OI00015049,ORD0005714,PROD0069,1,410.0,19.4,330.46
OI00015050,ORD0005714,PROD0077,3,2180.0,22.3,5081.58
OI00015051,ORD0005714,PROD0171,1,330.0,27.4,239.58
OI00015052,ORD0005714,PROD0059,2,2590.0,0.0,5180.0
OI00015053,ORD0005715,PROD0171,3,330.0,31.8,675.18
OI00015054,ORD0005715,PROD0163,2,350.0,36.4,445.2
OI00015055,ORD0005715,PROD0188,3,400.0,7.6,1108.8
OI00015056,ORD0005716,PROD0060,1,820.0,15.4,693.72
OI00015057,ORD0005717,PROD0106,2,480.0,25.8,712.32
OI00015058,ORD0005718,PROD0133,2,3400.0,6.5,6358.0
OI00015059,ORD0005719,PROD0052,1,1470.0,4.6,1402.38
OI00015060,ORD0005719,PROD0058,5,2870.0,11.5,12699.75
OI00015061,ORD0005720,PROD0026,2,4700.0,21.4,7388.4
OI00015062,ORD0005721,PROD0115,3,560.0,39.3,1019.76
OI00015063,ORD0005721,PROD0076,3,900.0,6.0,2538.0
OI00015064,ORD0005722,PROD0182,1,2770.0,14.5,2368.35
OI00015065,ORD0005722,PROD0186,1,1000.0,16.8,832.0
OI00015066,ORD0005722,PROD0173,1,1550.0,8.0,1426.0
OI00015067,ORD0005723,PROD0029,1,46410.0,16.0,38984.4
OI00015068,ORD0005724,PROD0154,2,1490.0,14.2,2556.84
OI00015069,ORD0005725,PROD0015,1,84070.0,6.4,78689.52
OI00015070,ORD0005726,PROD0144,2,3080.0,19.9,4934.16
OI00015071,ORD0005726,PROD0084,1,1570.0,15.5,1326.65
OI00015072,ORD0005727,PROD0096,1,840.0,16.4,702.24
OI00015073,ORD0005727,PROD0104,2,1970.0,5.9,3707.54
OI00015074,ORD0005727,PROD0086,1,1520.0,13.6,1313.28
OI00015075,ORD0005727,PROD0099,2,1300.0,4.8,2475.2
OI00015076,ORD0005728,PROD0067,1,3200.0,10.8,2854.4
OI00015077,ORD0005729,PROD0129,1,200.0,6.2,187.6
OI00015078,ORD0005729,PROD0121,4,56.0,24.1,170.02
OI00015079,ORD0005729,PROD0111,1,210.0,37.6,131.04
OI00015080,ORD0005729,PROD0115,5,560.0,25.3,2091.6
OI00015081,ORD0005730,PROD0187,1,2450.0,33.2,1636.6
OI00015082,ORD0005730,PROD0177,5,4120.0,23.7,15717.8
OI00015083,ORD0005730,PROD0174,1,3230.0,26.3,2380.51
OI00015084,ORD0005730,PROD0126,2,19.0,27.3,27.63
OI00015085,ORD0005731,PROD0152,2,3700.0,26.2,5461.2
OI00015086,ORD0005731,PROD0143,2,3570.0,20.8,5654.88
OI00015087,ORD0005732,PROD0146,1,4830.0,13.6,4173.12
OI00015088,ORD0005733,PROD0012,3,14410.0,1.2,42711.24
OI00015089,ORD0005733,PROD0062,1,3060.0,14.8,2607.12
OI00015090,ORD0005733,PROD0136,2,1760.0,9.8,3175.04
OI00015091,ORD0005734,PROD0142,1,6940.0,10.8,6190.48
OI00015092,ORD0005734,PROD0093,2,4680.0,0.9,9275.76
OI00015093,ORD0005734,PROD0009,1,2890.0,0.0,2890.0
OI00015094,ORD0005735,PROD0181,1,4510.0,32.6,3039.74
OI00015095,ORD0005735,PROD0186,1,1000.0,14.3,857.0
OI00015096,ORD0005735,PROD0101,2,1510.0,9.0,2748.2
OI00015097,ORD0005735,PROD0136,3,1760.0,1.5,5200.8
OI00015098,ORD0005736,PROD0187,2,2450.0,28.5,3503.5
OI00015099,ORD0005736,PROD0181,3,4510.0,17.1,11216.37
OI00015100,ORD0005736,PROD0184,4,2770.0,2.8,10769.76
OI00015101,ORD0005736,PROD0167,1,470.0,20.2,375.06
OI00015102,ORD0005737,PROD0200,1,3590.0,0.0,3590.0
OI00015103,ORD0005737,PROD0195,4,6730.0,3.7,25923.96
OI00015104,ORD0005738,PROD0076,1,900.0,0.0,900.0
OI00015105,ORD0005738,PROD0089,3,860.0,39.3,1566.06
OI00015106,ORD0005738,PROD0078,4,2760.0,2.8,10730.88
OI00015107,ORD0005738,PROD0067,1,3200.0,0.0,3200.0
OI00015108,ORD0005739,PROD0062,1,3060.0,4.0,2937.6
OI00015109,ORD0005739,PROD0121,1,56.0,30.6,38.86
OI00015110,ORD0005740,PROD0057,2,870.0,11.0,1548.6
OI00015111,ORD0005740,PROD0084,2,1570.0,10.4,2813.44
OI00015112,ORD0005740,PROD0101,2,1510.0,3.2,2923.36
OI00015113,ORD0005740,PROD0010,3,82510.0,10.3,222034.41
OI00015114,ORD0005741,PROD0032,3,2820.0,14.4,7241.76
OI00015115,ORD0005741,PROD0027,2,9980.0,18.0,16367.2
OI00015116,ORD0005742,PROD0180,1,1030.0,9.5,932.15
OI00015117,ORD0005742,PROD0167,1,470.0,33.2,313.96
OI00015118,ORD0005742,PROD0179,2,2060.0,28.0,2966.4
OI00015119,ORD0005742,PROD0183,3,5660.0,0.4,16912.08
OI00015120,ORD0005743,PROD0182,3,2770.0,19.8,6664.62
OI00015121,ORD0005743,PROD0173,1,1550.0,16.7,1291.15
OI00015122,ORD0005744,PROD0195,3,6730.0,18.6,16434.66
OI00015123,ORD0005744,PROD0207,1,1800.0,0.1,1798.2
OI00015124,ORD0005744,PROD0194,2,5240.0,15.0,8908.0
OI00015125,ORD0005744,PROD0190,3,3730.0,12.6,9780.06
OI00015126,ORD0005744,PROD0193,1,1370.0,9.3,1242.59
OI00015127,ORD0005745,PROD0082,3,2130.0,10.5,5719.05
OI00015128,ORD0005746,PROD0140,3,6330.0,0.0,18990.0
OI00015129,ORD0005747,PROD0078,3,2760.0,10.4,7418.88
OI00015130,ORD0005747,PROD0070,3,1330.0,10.7,3563.07
OI00015131,ORD0005748,PROD0089,1,860.0,32.4,581.36
OI00015132,ORD0005748,PROD0090,1,1070.0,24.4,808.92
OI00015133,ORD0005748,PROD0201,1,5115.53,30.0,3580.87
OI00015134,ORD0005749,PROD0187,1,2450.0,30.6,1700.3
OI00015135,ORD0005750,PROD0178,2,880.0,17.6,1450.24
OI00015136,ORD0005750,PROD0173,1,1550.0,11.9,1365.55
OI00015137,ORD0005751,PROD0057,1,870.0,7.1,808.23
OI00015138,ORD0005752,PROD0113,2,350.0,28.2,502.6
OI00015139,ORD0005752,PROD0010,2,82510.0,12.6,144227.48
OI00015140,ORD0005752,PROD0126,1,19.0,36.1,12.14
OI00015141,ORD0005753,PROD0170,1,440.0,0.0,440.0
OI00015142,ORD0005753,PROD0164,1,520.0,32.4,351.52
OI00015143,ORD0005753,PROD0047,2,980.0,16.4,1638.56
OI00015144,ORD0005753,PROD0155,1,290.0,12.7,253.17
OI00015145,ORD0005754,PROD0098,1,1230.0,0.0,1230.0
OI00015146,ORD0005754,PROD0099,2,1300.0,1.0,2574.0
OI00015147,ORD0005754,PROD0168,5,980.0,14.1,4209.1
OI00015148,ORD0005755,PROD0109,1,290.0,0.6,288.26
OI00015149,ORD0005755,PROD0074,4,1620.0,30.6,4497.12
OI00015150,ORD0005756,PROD0157,2,560.0,12.2,983.36
OI00015151,ORD0005756,PROD0172,2,700.0,17.2,1159.2
OI00015152,ORD0005757,PROD0118,1,160.0,37.5,100.0
OI00015153,ORD0005757,PROD0115,2,560.0,20.5,890.4
OI00015154,ORD0005758,PROD0138,1,5440.0,2.9,5282.24
OI00015155,ORD0005759,PROD0188,2,400.0,13.4,692.8
OI00015156,ORD0005759,PROD0156,2,470.0,29.1,666.46
OI00015157,ORD0005760,PROD0152,1,3700.0,24.4,2797.2
OI00015158,ORD0005760,PROD0166,1,400.0,33.5,266.0
OI00015159,ORD0005760,PROD0150,2,5720.0,27.0,8351.2
OI00015160,ORD0005760,PROD0151,1,6530.0,8.3,5988.01
OI00015161,ORD0005760,PROD0138,1,5440.0,9.5,4923.2
OI00015162,ORD0005760,PROD0146,3,4830.0,0.0,14490.0
OI00015163,ORD0005761,PROD0151,3,6530.0,10.4,17552.64
OI00015164,ORD0005761,PROD0149,4,3680.0,17.5,12144.0
OI00015165,ORD0005761,PROD0137,5,3640.0,31.7,12430.6
OI00015166,ORD0005761,PROD0133,1,3400.0,0.2,3393.2
OI00015167,ORD0005762,PROD0190,2,3730.0,17.9,6124.66
OI00015168,ORD0005762,PROD0027,2,9980.0,12.8,17405.12
OI00015169,ORD0005762,PROD0091,1,1900.0,25.2,1421.2
OI00015170,ORD0005762,PROD0192,1,11160.0,17.3,9229.32
OI00015171,ORD0005762,PROD0128,4,450.0,19.8,1443.6
OI00015172,ORD0005763,PROD0054,3,2830.0,2.4,8286.24
OI00015173,ORD0005763,PROD0051,1,1350.0,35.2,874.8
OI00015174,ORD0005764,PROD0051,2,1350.0,20.1,2157.3
OI00015175,ORD0005764,PROD0009,2,2890.0,17.0,4797.4
OI00015176,ORD0005765,PROD0130,3,280.0,0.0,840.0
OI00015177,ORD0005765,PROD0160,4,400.0,22.5,1240.0
OI00015178,ORD0005765,PROD0110,1,140.0,6.3,131.18
OI00015179,ORD0005766,PROD0196,1,2120.0,5.6,2001.28
OI00015180,ORD0005766,PROD0195,1,6730.0,2.9,6534.83
OI00015181,ORD0005766,PROD0203,4,2550.0,11.1,9067.8
OI00015182,ORD0005767,PROD0083,2,4320.0,2.1,8458.56
OI00015183,ORD0005767,PROD0084,1,1570.0,7.1,1458.53
OI00015184,ORD0005767,PROD0101,1,1510.0,3.8,1452.62
OI00015185,ORD0005767,PROD0103,5,2400.0,19.0,9720.0
OI00015186,ORD0005767,PROD0206,3,5200.0,14.9,13275.6
OI00015187,ORD0005767,PROD0099,1,1300.0,7.3,1205.1
OI00015188,ORD0005768,PROD0158,3,1190.0,31.9,2431.17
OI00015189,ORD0005768,PROD0171,1,330.0,33.9,218.13
OI00015190,ORD0005768,PROD0153,1,280.0,18.7,227.64
OI00015191,ORD0005769,PROD0106,1,480.0,23.2,368.64
OI00015192,ORD0005769,PROD0118,1,160.0,33.5,106.4
OI00015193,ORD0005769,PROD0108,5,87.0,9.0,395.85
OI00015194,ORD0005769,PROD0180,1,1030.0,9.1,936.27
OI00015195,ORD0005769,PROD0187,4,2450.0,31.5,6713.0
OI00015196,ORD0005770,PROD0106,3,480.0,24.0,1094.4
OI00015197,ORD0005770,PROD0201,3,5115.53,30.4,10681.23
OI00015198,ORD0005771,PROD0078,1,2760.0,0.0,2760.0
OI00015199,ORD0005771,PROD0192,1,11160.0,20.7,8849.88
OI00015200,ORD0005772,PROD0004,1,54470.0,0.9,53979.77
OI00015201,ORD0005772,PROD0115,1,560.0,16.6,467.04
OI00015202,ORD0005772,PROD0005,2,12290.0,10.7,21949.94
OI00015203,ORD0005772,PROD0011,5,5690.0,0.0,28450.0
OI00015204,ORD0005772,PROD0030,1,11130.0,10.8,9927.96
OI00015205,ORD0005772,PROD0173,2,1550.0,19.7,2489.3
OI00015206,ORD0005773,PROD0177,1,4120.0,19.5,3316.6
OI00015207,ORD0005774,PROD0004,1,54470.0,8.7,49731.11
OI00015208,ORD0005774,PROD0011,3,5690.0,0.0,17070.0
OI00015209,ORD0005774,PROD0196,4,2120.0,5.7,7996.64
OI00015210,ORD0005774,PROD0026,3,4700.0,26.3,10391.7
OI00015211,ORD0005774,PROD0002,2,12360.0,14.9,21036.72
OI00015212,ORD0005775,PROD0196,1,2120.0,0.0,2120.0
OI00015213,ORD0005775,PROD0203,1,2550.0,12.8,2223.6
OI00015214,ORD0005775,PROD0197,1,6770.0,17.2,5605.56
OI00015215,ORD0005775,PROD0195,5,6730.0,11.6,29746.6
OI00015216,ORD0005775,PROD0009,1,2890.0,1.4,2849.54
OI00015217,ORD0005776,PROD0041,1,2050.0,14.0,1763.0
OI00015218,ORD0005776,PROD0143,1,3570.0,25.5,2659.65
OI00015219,ORD0005777,PROD0024,1,10580.0,21.8,8273.56
OI00015220,ORD0005778,PROD0157,1,560.0,19.0,453.6
OI00015221,ORD0005779,PROD0160,1,400.0,33.5,266.0
OI00015222,ORD0005779,PROD0185,1,2020.0,17.1,1674.58
OI00015223,ORD0005779,PROD0180,1,1030.0,7.9,948.63
OI00015224,ORD0005779,PROD0188,2,400.0,11.1,711.2
OI00015225,ORD0005779,PROD0018,2,110010.0,6.8,205058.64
OI00015226,ORD0005780,PROD0159,1,280.0,13.2,243.04
OI00015227,ORD0005780,PROD0164,1,520.0,40.0,312.0
OI00015228,ORD0005780,PROD0080,1,4250.0,1.5,4186.25
OI00015229,ORD0005780,PROD0168,1,980.0,34.1,645.82
OI00015230,ORD0005780,PROD0165,1,610.0,30.4,424.56
OI00015231,ORD0005780,PROD0065,4,5430.0,11.4,19243.92
