Order_ID,Customer_ID,Order_Date,Order_Status,Sales_Channel,Payment_Method,Shipping_City,Shipping_State,Total_Order_Value
ORD0002835,CUST004643,2024-10-24,Returned,Mobile App,Credit Card,Bengaluru,Karnataka,681.51
ORD0002836,CUST003869,2024-10-24,Cancelled,Store,Credit Card,Bhopal,Madhya Pradesh,2778.84
ORD0002837,CUST002677,2024-10-24,Delivered,Mobile App,UPI,Hyderabad,Telangana,895.31
ORD0002838,CUST004857,2024-10-24,Cancelled,Store,Cash on Delivery,Chennai,Tamil Nadu,1367.66
ORD0002839,CUST002616,2024-10-24,Returned,Store,UPI,Pune,Maharashtra,2106.72
ORD0002840,CUST003240,2024-10-24,Delivered,Store,Credit Card,Delhi,Delhi,1418.61
ORD0002841,CUST004060,2024-10-24,Delivered,Store,Cash on Delivery,Warangal,Telangana,1610.4
ORD0002842,CUST004664,2024-10-24,Delivered,Mobile App,Credit Card,Hyderabad,Telangana,2081.74
ORD0002843,CUST000114,2024-10-24,Delivered,Store,UPI,Hyderabad,Telangana,910.24
ORD0002844,CUST001222,2024-10-24,Delivered,Mobile App,Credit Card,Nagpur,Maharashtra,2156.94
ORD0002845,CUST003918,2024-10-24,Delivered,Online,UPI,Bengaluru,Karnataka,1505.33
ORD0002846,CUST002663,2024-10-24,Delivered,Mobile App,UPI,Hyderabad,Telangana,943.09
ORD0002847,CUST003209,2024-10-24,Delivered,Store,Net Banking,Ludhiana,Punjab,879.77
ORD0002848,CUST001036,2024-10-24,Delivered,Online,UPI,Bengaluru,Karnataka,662.52
ORD0002849,CUST002574,2024-10-24,Delivered,Online,Credit Card,New Delhi,Delhi,641.56
ORD0002850,CUST002769,2024-10-24,Returned,Online,Credit Card,Chennai,Tamil Nadu,731.49
ORD0002851,CUST004876,2024-10-24,Delivered,Mobile App,Credit Card,Kolkata,West Bengal,249.28
ORD0002852,CUST002864,2024-10-24,Delivered,Store,Credit Card,Delhi,Delhi,3247.17
ORD0002853,CUST003078,2024-10-24,Delivered,Mobile App,Cash on Delivery,Bhubaneswar,Odisha,1223.89
ORD0002854,CUST000601,2024-10-24,Delivered,Online,Net Banking,New Delhi,Delhi,778.52
ORD0002855,CUST002092,2024-10-24,Returned,Online,Debit Card,Hyderabad,Telangana,2729.14
ORD0002856,CUST000139,2024-10-24,Delivered,Online,Credit Card,Kanpur,Uttar Pradesh,2642.19
ORD0002857,CUST000502,2024-10-24,Delivered,Store,Credit Card,Madurai,Tamil Nadu,1208.8
ORD0002858,CUST000142,2024-10-24,Returned,Online,UPI,Bengaluru,Karnataka,975.52
ORD0002859,CUST000084,2024-10-24,Delivered,Online,Credit Card,Mysuru,Karnataka,308.47
ORD0002860,CUST002041,2024-10-24,Delivered,Store,Debit Card,Varanasi,Uttar Pradesh,728.44
ORD0002861,CUST004125,2024-10-24,Delivered,Store,Debit Card,Coimbatore,Tamil Nadu,206.23
ORD0002862,CUST000146,2024-10-24,Delivered,Online,Debit Card,Mumbai,Maharashtra,1027.65
ORD0002863,CUST002442,2024-10-24,Delivered,Store,UPI,Udaipur,Rajasthan,662.18
ORD0002864,CUST000410,2024-10-24,Returned,Mobile App,UPI,Coimbatore,Tamil Nadu,754.75
ORD0002865,CUST001005,2024-10-24,Delivered,Online,Credit Card,Surat,Gujarat,1949.01
ORD0002866,CUST002423,2024-10-24,Cancelled,Mobile App,Credit Card,Kolkata,West Bengal,790.45
ORD0002867,CUST002049,2024-10-24,Cancelled,Online,Credit Card,Hyderabad,Telangana,828.64
ORD0002868,CUST004413,2024-10-24,Delivered,Store,Net Banking,Hyderabad,Telangana,463.32
ORD0002869,CUST002399,2024-10-24,Delivered,Store,UPI,Chennai,Tamil Nadu,1684.64
ORD0002870,CUST000657,2024-10-24,Delivered,Online,Credit Card,Madurai,Tamil Nadu,628.72
ORD0002871,CUST004460,2024-10-24,Delivered,Store,Net Banking,Udaipur,Rajasthan,247.71
ORD0002872,CUST001725,2024-10-25,Delivered,Store,Net Banking,Pune,Maharashtra,982.94
ORD0002873,CUST001682,2024-10-25,Delivered,Online,UPI,Indore,Madhya Pradesh,2228.66
ORD0002874,CUST000110,2024-10-25,Delivered,Mobile App,UPI,Thiruvananthapuram,Kerala,1076.76
ORD0002875,CUST000110,2024-10-25,Delivered,Store,Credit Card,Thiruvananthapuram,Kerala,1251.5
ORD0002876,CUST001206,2024-10-25,Delivered,Online,Credit Card,Udaipur,Rajasthan,1388.22
ORD0002877,CUST002338,2024-10-25,Returned,Store,Cash on Delivery,Chandigarh,Chandigarh,839.91
ORD0002878,CUST003686,2024-10-25,Delivered,Mobile App,Debit Card,Nagpur,Maharashtra,5457.69
ORD0002879,CUST002043,2024-10-25,Returned,Online,UPI,Ahmedabad,Gujarat,906.23
ORD0002880,CUST002818,2024-10-25,Delivered,Store,UPI,Bengaluru,Karnataka,1213.58
ORD0002881,CUST001985,2024-10-25,Cancelled,Online,Net Banking,Delhi,Delhi,2287.27
ORD0002882,CUST003650,2024-10-25,Delivered,Online,UPI,Patna,Bihar,561.57
ORD0002883,CUST001182,2024-10-25,Delivered,Online,Credit Card,Madurai,Tamil Nadu,1085.09
ORD0002884,CUST004765,2024-10-25,Delivered,Store,UPI,Ahmedabad,Gujarat,3996.26
ORD0002885,CUST004879,2024-10-25,Delivered,Online,UPI,Kolkata,West Bengal,599.12
ORD0002886,CUST000236,2024-10-25,Cancelled,Online,Cash on Delivery,Delhi,Delhi,1217.13
ORD0002887,CUST003214,2024-10-25,Delivered,Store,Credit Card,Jaipur,Rajasthan,1010.53
ORD0002888,CUST000025,2024-10-25,Delivered,Store,Credit Card,Hyderabad,Telangana,1734.53
ORD0002889,CUST000851,2024-10-25,Delivered,Mobile App,UPI,Hyderabad,Telangana,900.58
ORD0002890,CUST004944,2024-10-25,Delivered,Online,UPI,Delhi,Delhi,2033.32
ORD0002891,CUST004634,2024-10-25,Delivered,Mobile App,UPI,Chennai,Tamil Nadu,1612.92
ORD0002892,CUST001441,2024-10-25,Delivered,Online,Credit Card,Varanasi,Uttar Pradesh,445.09
ORD0002893,CUST001310,2024-10-25,Delivered,Mobile App,Credit Card,Hyderabad,Telangana,1096.42
ORD0002894,CUST001654,2024-10-25,Pending,Online,Net Banking,Mumbai,Maharashtra,155.73
ORD0002895,CUST000968,2024-10-25,Delivered,Online,Debit Card,Pune,Maharashtra,3545.73
ORD0002896,CUST003379,2024-10-25,Delivered,Online,Net Banking,Hyderabad,Telangana,940.52
ORD0002897,CUST001364,2024-10-25,Delivered,Online,Credit Card,Bhopal,Madhya Pradesh,1260.92
ORD0002898,CUST001246,2024-10-25,Delivered,Store,Net Banking,Hyderabad,Telangana,378.55
ORD0002899,CUST002863,2024-10-25,Delivered,Mobile App,UPI,Madurai,Tamil Nadu,808.55
ORD0002900,CUST001269,2024-10-25,Delivered,Online,Cash on Delivery,Mumbai,Maharashtra,2203.54
ORD0002901,CUST003174,2024-10-25,Delivered,Store,Credit Card,Ahmedabad,Gujarat,924.9
ORD0002902,CUST000649,2024-10-25,Returned,Mobile App,Net Banking,Bengaluru,Karnataka,1629.86
ORD0002903,CUST000328,2024-10-25,Delivered,Store,Credit Card,Howrah,West Bengal,1531.72
ORD0002904,CUST001884,2024-10-25,Delivered,Store,Debit Card,Vadodara,Gujarat,14989.02
ORD0002905,CUST000954,2024-10-25,Delivered,Store,UPI,Madurai,Tamil Nadu,309.09
ORD0002906,CUST004441,2024-10-25,Delivered,Store,Debit Card,Hyderabad,Telangana,792.12
ORD0002907,CUST004795,2024-10-25,Delivered,Store,UPI,Guwahati,Assam,881.41
ORD0002908,CUST004969,2024-10-25,Delivered,Store,Credit Card,Pune,Maharashtra,1776.09
ORD0002909,CUST003720,2024-10-25,Delivered,Mobile App,Credit Card,Bhubaneswar,Odisha,1362.74
ORD0002910,CUST004957,2024-10-25,Cancelled,Mobile App,Debit Card,Bengaluru,Karnataka,2087.04
ORD0002911,CUST003395,2024-10-25,Cancelled,Online,Cash on Delivery,Chennai,Tamil Nadu,715.14
ORD0002912,CUST003976,2024-10-25,Pending,Online,UPI,New Delhi,Delhi,1005.85
ORD0002913,CUST002964,2024-10-25,Cancelled,Store,Debit Card,Varanasi,Uttar Pradesh,1983.33
ORD0002914,CUST002402,2024-10-25,Delivered,Mobile App,Net Banking,Bengaluru,Karnataka,801.89
ORD0002915,CUST000109,2024-10-25,Returned,Online,UPI,Pune,Maharashtra,1415.31
ORD0002916,CUST001084,2024-10-25,Delivered,Store,UPI,Kolkata,West Bengal,419.34
ORD0002917,CUST004671,2024-10-25,Delivered,Online,Debit Card,Guwahati,Assam,1516.51
ORD0002918,CUST003221,2024-10-25,Delivered,Online,Debit Card,Ahmedabad,Gujarat,2795.6
ORD0002919,CUST001154,2024-10-25,Delivered,Store,Net Banking,Thiruvananthapuram,Kerala,394.32
ORD0002920,CUST004126,2024-10-25,Pending,Online,UPI,Pune,Maharashtra,1235.78
ORD0002921,CUST001976,2024-10-25,Delivered,Online,UPI,Chandigarh,Chandigarh,1733.08
ORD0002922,CUST004141,2024-10-25,Delivered,Online,Net Banking,Kolkata,West Bengal,1469.06
ORD0002923,CUST002255,2024-10-25,Delivered,Online,Debit Card,Nagpur,Maharashtra,320.83
ORD0002924,CUST000419,2024-10-25,Delivered,Mobile App,Net Banking,Pune,Maharashtra,1004.06
ORD0002925,CUST004952,2024-10-25,Delivered,Online,UPI,Hyderabad,Telangana,1660.94
ORD0002926,CUST004586,2024-10-25,Delivered,Online,UPI,Ahmedabad,Gujarat,1077.96
ORD0002927,CUST002057,2024-10-25,Cancelled,Store,Net Banking,Delhi,Delhi,826.62
ORD0002928,CUST001230,2024-10-25,Delivered,Online,UPI,Kolkata,West Bengal,1152.16
ORD0002929,CUST004011,2024-10-25,Delivered,Store,Net Banking,Hyderabad,Telangana,824.81
ORD0002930,CUST003809,2024-10-25,Delivered,Store,UPI,Chennai,Tamil Nadu,1980.75
ORD0002931,CUST001465,2024-10-26,Delivered,Store,Net Banking,Amritsar,Punjab,1221.45
ORD0002932,CUST001248,2024-10-26,Delivered,Store,UPI,Surat,Gujarat,720.61
ORD0002933,CUST001918,2024-10-26,Delivered,Store,UPI,Chennai,Tamil Nadu,745.12
ORD0002934,CUST003023,2024-10-26,Returned,Mobile App,Debit Card,Bengaluru,Karnataka,1189.19
ORD0002935,CUST001280,2024-10-26,Delivered,Store,UPI,,Maharashtra,2412.0
ORD0002936,CUST004444,2024-10-26,Returned,Online,Cash on Delivery,Thiruvananthapuram,Kerala,1869.94
ORD0002937,CUST001943,2024-10-26,Delivered,Store,Credit Card,Mumbai,Maharashtra,2281.03
ORD0002938,CUST001434,2024-10-26,Delivered,Online,UPI,Kanpur,Uttar Pradesh,1871.93
ORD0002939,CUST002103,2024-10-26,Cancelled,Online,Net Banking,Chennai,Tamil Nadu,1002.57
ORD0002940,CUST004336,2024-10-26,Delivered,Store,Net Banking,Ludhiana,Punjab,484.5
ORD0002941,CUST000145,2024-10-26,Delivered,Online,UPI,Hyderabad,Telangana,1640.16
ORD0002942,CUST001119,2024-10-26,Delivered,Mobile App,UPI,Bengaluru,Karnataka,1706.12
ORD0002943,CUST001364,2024-10-26,Delivered,Store,UPI,Bhopal,Madhya Pradesh,500.88
ORD0002944,CUST002289,2024-10-26,Cancelled,Online,UPI,Bhubaneswar,Odisha,1200.98
ORD0002945,CUST004350,2024-10-26,Delivered,Mobile App,Credit Card,Chennai,Tamil Nadu,724.2
ORD0002946,CUST001843,2024-10-26,Delivered,Online,Credit Card,Ahmedabad,Gujarat,1343.42
ORD0002947,CUST000911,2024-10-26,Delivered,Mobile App,Debit Card,Mumbai,Maharashtra,533.36
ORD0002948,CUST004936,2024-10-26,Delivered,Store,Net Banking,Delhi,Delhi,749.31
ORD0002949,CUST000572,2024-10-26,Delivered,Online,UPI,Mumbai,Maharashtra,392.06
ORD0002950,CUST000938,2024-10-26,Delivered,Online,UPI,Hyderabad,Telangana,1207.72
ORD0002951,CUST001492,2024-10-26,Delivered,Online,Credit Card,Delhi,Delhi,769.43
ORD0002952,CUST004541,2024-10-26,Cancelled,Mobile App,Credit Card,Thiruvananthapuram,Kerala,687.23
ORD0002953,CUST004551,2024-10-26,Delivered,Online,Debit Card,Kochi,Kerala,2067.92
ORD0002954,CUST002776,2024-10-26,Delivered,Mobile App,Debit Card,Hyderabad,Telangana,858.61
ORD0002955,CUST003934,2024-10-26,Delivered,Online,UPI,Bengaluru,Karnataka,291.85
ORD0002956,CUST002535,2024-10-26,Pending,Store,UPI,Mumbai,Maharashtra,1601.47
ORD0002957,CUST002912,2024-10-26,Delivered,Online,Cash on Delivery,Mumbai,Maharashtra,980.09
ORD0002958,CUST003281,2024-10-26,Returned,Mobile App,Credit Card,Kolkata,West Bengal,629.17
ORD0002959,CUST002193,2024-10-26,Pending,Mobile App,Debit Card,Chennai,Tamil Nadu,867.49
ORD0002960,CUST000167,2024-10-26,Delivered,Online,UPI,Kolkata,West Bengal,981.49
ORD0002961,CUST000984,2024-10-26,Delivered,Store,Debit Card,Hyderabad,Telangana,425.44
ORD0002962,CUST004811,2024-10-26,Delivered,Store,UPI,Hyderabad,Telangana,3572.38
ORD0002963,CUST002863,2024-10-26,Delivered,Store,UPI,,Maharashtra,2289.36
ORD0002964,CUST004153,2024-10-26,Delivered,Online,Credit Card,Jodhpur,Rajasthan,1404.9
ORD0002965,CUST004106,2024-10-26,Delivered,Mobile App,Debit Card,Bengaluru,Karnataka,332.7
ORD0002966,CUST003298,2024-10-26,Delivered,Mobile App,UPI,Chennai,Tamil Nadu,3758.18
ORD0002967,CUST004264,2024-10-26,Delivered,Mobile App,UPI,Amritsar,Punjab,271.25
ORD0002968,CUST002219,2024-10-26,Delivered,Online,UPI,Hyderabad,Telangana,2221.45
ORD0002969,CUST000550,2024-10-26,Returned,Store,UPI,Hyderabad,Telangana,285.46
ORD0002970,CUST001201,2024-10-26,Returned,Store,Cash on Delivery,Pune,Maharashtra,1781.55
ORD0002971,CUST002088,2024-10-26,Delivered,Mobile App,Credit Card,Ahmedabad,Gujarat,1062.53
ORD0002972,CUST001768,2024-10-26,Delivered,Online,Cash on Delivery,Mumbai,Maharashtra,2495.27
ORD0002973,CUST000700,2024-10-26,Delivered,Online,UPI,Varanasi,Uttar Pradesh,1644.93
ORD0002974,CUST001799,2024-10-26,Cancelled,Store,UPI,Hyderabad,Telangana,2833.79
ORD0002975,CUST002289,2024-10-26,Delivered,Online,UPI,Bhubaneswar,Odisha,1357.05
ORD0002976,CUST002184,2024-10-26,Delivered,Store,UPI,Mysuru,Karnataka,653.62
ORD0002977,CUST003694,2024-10-26,Delivered,Online,UPI,Pune,Maharashtra,12439.85
ORD0002978,CUST000744,2024-10-26,Delivered,Online,UPI,Bhubaneswar,Odisha,442.97
ORD0002979,CUST002898,2024-10-26,Delivered,Store,Cash on Delivery,Kolkata,West Bengal,1596.52
ORD0002980,CUST000687,2024-10-26,Delivered,Store,Net Banking,Chennai,Tamil Nadu,921.66
ORD0002981,CUST002541,2024-10-26,Delivered,Mobile App,UPI,Pune,Maharashtra,947.81
ORD0002982,CUST003401,2024-10-26,Cancelled,Online,UPI,Coimbatore,Tamil Nadu,746.29
ORD0002983,CUST002584,2024-10-26,Delivered,Online,Debit Card,Bhubaneswar,Odisha,1697.68
ORD0002984,CUST001433,2024-10-26,Delivered,Store,Credit Card,Hyderabad,Telangana,637.15
ORD0002985,CUST004120,2024-10-26,Delivered,Online,UPI,Kolkata,West Bengal,2052.1
ORD0002986,CUST000092,2024-10-26,Delivered,Mobile App,UPI,Delhi,Delhi,1498.96
ORD0002987,CUST001493,2024-10-26,Delivered,Store,Net Banking,Hyderabad,Telangana,555.9
ORD0002988,CUST004831,2024-10-26,Delivered,Mobile App,UPI,Chennai,Tamil Nadu,1400.1
ORD0002989,CUST004693,2024-10-26,Delivered,Mobile App,Cash on Delivery,New Delhi,Delhi,540.75
ORD0002990,CUST001284,2024-10-26,Delivered,Mobile App,Cash on Delivery,Pune,Maharashtra,515.56
ORD0002991,CUST001912,2024-10-26,Delivered,Store,Net Banking,Lucknow,Uttar Pradesh,482.84
ORD0002992,CUST003271,2024-10-26,Cancelled,Mobile App,UPI,Patna,Bihar,966.14
ORD0002993,CUST002461,2024-10-26,Pending,Online,Credit Card,Ahmedabad,Gujarat,288.12
ORD0002994,CUST002534,2024-10-26,Delivered,Store,Debit Card,Warangal,Telangana,1031.2
ORD0002995,CUST004750,2024-10-26,Delivered,Online,UPI,Mumbai,Maharashtra,2568.58
ORD0002996,CUST003647,2024-10-26,Delivered,Online,UPI,Chandigarh,Chandigarh,594.64
ORD0002997,CUST004356,2024-10-26,Returned,Store,Cash on Delivery,Guwahati,Assam,1670.65
ORD0002998,CUST003023,2024-10-26,Delivered,Mobile App,Credit Card,Bengaluru,Karnataka,425.4
ORD0002999,CUST003324,2024-10-26,Delivered,Online,UPI,Chennai,Tamil Nadu,588.31
ORD0003000,CUST002927,2024-10-26,Delivered,Mobile App,Debit Card,Delhi,Delhi,1280.77
ORD0003001,CUST004391,2024-10-26,Delivered,Store,Debit Card,Vadodara,Gujarat,3439.03
ORD0003002,CUST002577,2024-10-26,Delivered,Online,Credit Card,Ludhiana,Punjab,1209.84
ORD0003003,CUST004187,2024-10-26,Delivered,Store,UPI,,Maharashtra,681.15
ORD0003004,CUST001187,2024-10-26,Returned,Online,Net Banking,Hyderabad,Telangana,2240.12
ORD0003005,CUST000818,2024-10-26,Delivered,Mobile App,Debit Card,Kolkata,West Bengal,10386.5
ORD0003006,CUST000207,2024-10-27,Cancelled,Store,Net Banking,Jaipur,Rajasthan,2050.49
ORD0003007,CUST000235,2024-10-27,Delivered,Online,UPI,Amritsar,Punjab,810.21
ORD0003008,CUST002934,2024-10-27,Delivered,Online,Debit Card,Jaipur,Rajasthan,783.5
ORD0003009,CUST002511,2024-10-27,Returned,Online,UPI,,Maharashtra,1265.51
ORD0003010,CUST000915,2024-10-27,Delivered,Online,Credit Card,Delhi,Delhi,557.43
ORD0003011,CUST004014,2024-10-27,Delivered,Store,Net Banking,Coimbatore,Tamil Nadu,1256.7
ORD0003012,CUST004443,2024-10-27,Delivered,Store,Debit Card,Nagpur,Maharashtra,604.01
ORD0003013,CUST004443,2024-10-27,Delivered,Store,UPI,Ahmedabad,Gujarat,228.78
ORD0003014,CUST000536,2024-10-27,Delivered,Online,UPI,Patna,Bihar,1589.58
ORD0003015,CUST003926,2024-10-27,Delivered,Online,UPI,Bhopal,Madhya Pradesh,1352.63
ORD0003016,CUST004927,2024-10-27,Delivered,Store,UPI,Thiruvananthapuram,Kerala,1180.69
ORD0003017,CUST004717,2024-10-27,Cancelled,Store,UPI,Kolkata,West Bengal,1455.55
ORD0003018,CUST004141,2024-10-27,Delivered,Store,UPI,Delhi,Delhi,1845.6
ORD0003019,CUST001228,2024-10-27,Delivered,Mobile App,UPI,Pune,Maharashtra,1027.55
ORD0003020,CUST003355,2024-10-27,Delivered,Mobile App,Credit Card,,Maharashtra,2509.67
ORD0003021,CUST004085,2024-10-27,Delivered,Online,UPI,Hyderabad,Telangana,791.52
ORD0003022,CUST002821,2024-10-27,Delivered,Store,Debit Card,Bengaluru,Karnataka,552.08
ORD0003023,CUST002999,2024-10-27,Pending,Online,UPI,Ahmedabad,Gujarat,695.29
ORD0003024,CUST004601,2024-10-27,Delivered,Store,Credit Card,Hyderabad,Telangana,847.54
ORD0003025,CUST002953,2024-10-27,Delivered,Online,Net Banking,Bhopal,Madhya Pradesh,1623.82
ORD0003026,CUST004227,2024-10-27,Delivered,Online,Cash on Delivery,Ludhiana,Punjab,2244.06
ORD0003027,CUST004615,2024-10-27,Returned,Online,Credit Card,Amritsar,Punjab,535.21
ORD0003028,CUST003428,2024-10-27,Delivered,Online,Debit Card,Bengaluru,Karnataka,1809.97
ORD0003029,CUST003782,2024-10-27,Returned,Store,Debit Card,Chennai,Tamil Nadu,2993.24
ORD0003030,CUST000855,2024-10-27,Returned,Mobile App,UPI,Delhi,Delhi,754.58
ORD0003031,CUST000192,2024-10-27,Delivered,Mobile App,UPI,Bhopal,Madhya Pradesh,1324.41
ORD0003032,CUST003683,2024-10-27,Returned,Store,Net Banking,Kolkata,West Bengal,342.49
ORD0003033,CUST004834,2024-10-27,Delivered,Online,UPI,Kolkata,West Bengal,2019.25
ORD0003034,CUST001348,2024-10-27,Delivered,Mobile App,UPI,Pune,Maharashtra,489.49
ORD0003035,CUST003273,2024-10-27,Delivered,Online,Debit Card,Ahmedabad,Gujarat,992.62
ORD0003036,CUST002307,2024-10-27,Delivered,Mobile App,Credit Card,Chennai,Tamil Nadu,700.91
ORD0003037,CUST001840,2024-10-27,Cancelled,Online,Net Banking,Kochi,Kerala,3154.21
ORD0003038,CUST003746,2024-10-27,Cancelled,Online,UPI,Howrah,West Bengal,1672.83
ORD0003039,CUST004858,2024-10-27,Delivered,Mobile App,Debit Card,Kolkata,West Bengal,1691.2
ORD0003040,CUST000369,2024-10-27,Delivered,Online,UPI,Vadodara,Gujarat,617.31
ORD0003041,CUST004559,2024-10-27,Delivered,Online,Net Banking,Delhi,Delhi,646.22
ORD0003042,CUST001681,2024-10-27,Delivered,Store,Debit Card,Coimbatore,Tamil Nadu,1464.94
ORD0003043,CUST004949,2024-10-27,Delivered,Online,UPI,Bengaluru,Karnataka,789.65
ORD0003044,CUST003588,2024-10-27,Delivered,Online,UPI,Surat,Gujarat,4872.82
ORD0003045,CUST004528,2024-10-27,Delivered,Online,Debit Card,Bhubaneswar,Odisha,914.53
ORD0003046,CUST004322,2024-10-27,Delivered,Mobile App,UPI,Chennai,Tamil Nadu,553.32
ORD0003047,CUST000649,2024-10-27,Delivered,Store,Cash on Delivery,Bengaluru,Karnataka,1680.71
ORD0003048,CUST000005,2024-10-27,Delivered,Mobile App,Credit Card,Mumbai,Maharashtra,551.32
ORD0003049,CUST003067,2024-10-27,Delivered,Online,UPI,Kolkata,West Bengal,909.25
ORD0003050,CUST000511,2024-10-27,Delivered,Mobile App,Debit Card,Lucknow,Uttar Pradesh,1937.18
ORD0003051,CUST001336,2024-10-27,Delivered,Mobile App,Net Banking,Ahmedabad,Gujarat,889.34
ORD0003052,CUST001980,2024-10-27,Cancelled,Online,Debit Card,Jodhpur,Rajasthan,461.83
ORD0003053,CUST000555,2024-10-27,Delivered,Online,UPI,Kolkata,West Bengal,2876.34
ORD0003054,CUST001493,2024-10-27,Delivered,Online,UPI,Hyderabad,Telangana,1023.96
ORD0003055,CUST000446,2024-10-27,Cancelled,Mobile App,UPI,Madurai,Tamil Nadu,1864.03
ORD0003056,CUST003719,2024-10-28,Delivered,Store,UPI,Vadodara,Gujarat,393.52
ORD0003057,CUST004024,2024-10-28,Delivered,Online,Net Banking,New Delhi,Delhi,443.61
ORD0003058,CUST000455,2024-10-28,Cancelled,Mobile App,Credit Card,Kolkata,West Bengal,960.34
ORD0003059,CUST004765,2024-10-28,Delivered,Store,Net Banking,Ahmedabad,Gujarat,3709.18
ORD0003060,CUST003445,2024-10-28,Delivered,Online,Cash on Delivery,Pune,Maharashtra,965.83
ORD0003061,CUST003179,2024-10-28,Cancelled,Store,Credit Card,Ahmedabad,Gujarat,910.88
ORD0003062,CUST004263,2024-10-28,Delivered,Store,Credit Card,Bhubaneswar,Odisha,1038.04
ORD0003063,CUST004313,2024-10-28,Delivered,Online,Net Banking,Mumbai,Maharashtra,290.85
ORD0003064,CUST004964,2024-10-28,Delivered,Online,UPI,Hyderabad,Telangana,2705.51
ORD0003065,CUST004036,2024-10-28,Delivered,Online,Debit Card,Hyderabad,Telangana,1462.68
ORD0003066,CUST001841,2024-10-28,Delivered,Mobile App,Credit Card,Bengaluru,Karnataka,2218.09
ORD0003067,CUST003797,2024-10-28,Delivered,Store,Credit Card,Varanasi,Uttar Pradesh,822.97
ORD0003068,CUST004492,2024-10-28,Delivered,Online,Net Banking,Bengaluru,Karnataka,1062.31
ORD0003069,CUST004741,2024-10-28,Delivered,Online,Debit Card,Delhi,Delhi,516.55
ORD0003070,CUST002174,2024-10-28,Returned,Mobile App,Credit Card,Hyderabad,Telangana,1732.24
ORD0003071,CUST002613,2024-10-28,Delivered,Mobile App,Credit Card,Kolkata,West Bengal,1371.52
ORD0003072,CUST004004,2024-10-28,Delivered,Online,Cash on Delivery,Mumbai,Maharashtra,810.75
ORD0003073,CUST004904,2024-10-28,Delivered,Mobile App,Debit Card,Hyderabad,Telangana,1797.3
ORD0003074,CUST003338,2024-10-28,Delivered,Store,UPI,Kolkata,West Bengal,2453.86
ORD0003075,CUST002471,2024-10-28,Delivered,Mobile App,Credit Card,,Maharashtra,761.91
ORD0003076,CUST003926,2024-10-28,Returned,Mobile App,Net Banking,Bhopal,Madhya Pradesh,747.42
ORD0003077,CUST001467,2024-10-28,Delivered,Online,UPI,Madurai,Tamil Nadu,850.29
ORD0003078,CUST003690,2024-10-28,Delivered,Online,Debit Card,Hyderabad,Telangana,1880.33
ORD0003079,CUST003519,2024-10-28,Delivered,Mobile App,Net Banking,Bengaluru,Karnataka,1684.12
ORD0003080,CUST004844,2024-10-28,Delivered,Store,UPI,Bengaluru,Karnataka,320.15
ORD0003081,CUST000950,2024-10-28,Cancelled,Store,Credit Card,Chennai,Tamil Nadu,1011.82
ORD0003082,CUST000572,2024-10-28,Delivered,Online,UPI,Mumbai,Maharashtra,563.54
ORD0003083,CUST002203,2024-10-28,Delivered,Mobile App,UPI,Bengaluru,Karnataka,679.84
ORD0003084,CUST001307,2024-10-28,Delivered,Online,UPI,Mysuru,Karnataka,707.15
ORD0003085,CUST001256,2024-10-28,Delivered,Mobile App,Credit Card,Jodhpur,Rajasthan,764.88
ORD0003086,CUST000848,2024-10-28,Delivered,Mobile App,Credit Card,Bengaluru,Karnataka,2139.26
ORD0003087,CUST000974,2024-10-28,Delivered,Store,Credit Card,Bengaluru,Karnataka,5376.48
ORD0003088,CUST002579,2024-10-28,Delivered,Online,UPI,Ahmedabad,Gujarat,918.16
ORD0003089,CUST002706,2024-10-28,Delivered,Online,UPI,Bengaluru,Karnataka,374.67
