Order_ID,Customer_ID,Order_Date,Shipping_City,Total_Order_Value,Order_day,Order_Month,Order_Year,Order_Status_Delivered,Order_Status_Pending,Order_Status_Returned,Sales_Channel_Online,Sales_Channel_Store,Payment_Method_Credit Card,Payment_Method_Debit Card,Payment_Method_Net Banking,Payment_Method_UPI,Shipping_State_Bihar,Shipping_State_Chandigarh,Shipping_State_Delhi,Shipping_State_Gujarat,Shipping_State_Karnataka,Shipping_State_Kerala,Shipping_State_Madhya Pradesh,Shipping_State_Maharashtra,Shipping_State_Odisha,Shipping_State_Punjab,Shipping_State_Rajasthan,Shipping_State_Tamil Nadu,Shipping_State_Telangana,Shipping_State_Uttar Pradesh,Shipping_State_West Bengal
ORD0001792,CUST000518,2024-10-04,Bhubaneswar,1633.56,4,10,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ORD0001793,CUST001616,2024-10-04,Coimbatore,2173.55,4,10,2024,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001794,CUST001998,2024-10-04,Warangal,1056.48,4,10,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0001795,CUST001146,2024-10-04,Indore,873.25,4,10,2024,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ORD0001796,CUST003355,2024-10-04,Bengaluru,1289.48,4,10,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0001797,CUST004621,2024-10-04,Surat,1333.1,4,10,2024,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0001798,CUST000832,2024-10-04,Bengaluru,820.87,4,10,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0001799,CUST000800,2024-10-04,New Delhi,751.02,4,10,2024,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0001800,CUST000735,2024-10-04,Hyderabad,1788.97,4,10,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0001801,CUST002641,2024-10-04,Howrah,2270.71,4,10,2024,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0001802,CUST002781,2024-10-04,Bengaluru,1201.23,4,10,2024,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0001803,CUST001313,2024-10-04,Mysuru,3109.58,4,10,2024,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0001804,CUST001461,2024-10-04,Chennai,1885.38,4,10,2024,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001805,CUST000271,2024-10-04,Kolkata,957.48,4,10,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0001806,CUST000441,2024-10-04,Ahmedabad,1010.73,4,10,2024,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0001807,CUST002883,2024-10-04,Kolkata,1217.7,4,10,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0001808,CUST003971,2024-10-04,,1700.01,4,10,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001809,CUST003090,2024-10-04,Kochi,1417.72,4,10,2024,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ORD0001810,CUST003918,2024-10-04,Bengaluru,2347.01,4,10,2024,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0001811,CUST001502,2024-10-04,Hyderabad,417.86,4,10,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0001812,CUST001005,2024-10-04,Surat,18584.58,4,10,2024,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0001813,CUST000414,2024-10-04,Delhi,499.31,4,10,2024,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0001814,CUST002104,2024-10-04,Udaipur,1253.25,4,10,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD0001815,CUST002197,2024-10-04,Chennai,1870.0,4,10,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001816,CUST004410,2024-10-04,Amritsar,2235.11,4,10,2024,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD0001817,CUST001039,2024-10-04,Bengaluru,847.16,4,10,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0001818,CUST003569,2024-10-04,Pune,2786.64,4,10,2024,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001819,CUST001170,2024-10-04,Ahmedabad,1810.46,4,10,2024,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0001820,CUST003347,2024-10-04,Kolkata,2362.8,4,10,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0001821,CUST001459,2024-10-04,Kochi,2080.74,4,10,2024,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ORD0001822,CUST004490,2024-10-04,Bengaluru,1081.75,4,10,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0001823,CUST002917,2024-10-04,Bengaluru,2324.7,4,10,2024,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0001824,CUST004427,2024-10-04,Chennai,1921.74,4,10,2024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001825,CUST002578,2024-10-04,Jodhpur,1185.28,4,10,2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD0001826,CUST004933,2024-10-05,Amritsar,2221.98,5,10,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD0001827,CUST002861,2024-10-05,Delhi,611.72,5,10,2024,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0001828,CUST001317,2024-10-05,Kolkata,2088.23,5,10,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0001829,CUST001581,2024-10-05,Hyderabad,1720.33,5,10,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0001830,CUST004154,2024-10-05,Delhi,2531.8,5,10,2024,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0001831,CUST002237,2024-10-05,Pune,1377.57,5,10,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001832,CUST000922,2024-10-05,Amritsar,240.63,5,10,2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD0001833,CUST003174,2024-10-05,Ahmedabad,2648.94,5,10,2024,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0001834,CUST003666,2024-10-05,Delhi,1043.42,5,10,2024,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0001835,CUST001247,2024-10-05,Pune,829.34,5,10,2024,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001836,CUST001730,2024-10-05,Vadodara,1686.69,5,10,2024,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0001837,CUST001378,2024-10-05,Coimbatore,1194.45,5,10,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001838,CUST000695,2024-10-05,Chennai,3579.02,5,10,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001839,CUST003451,2024-10-05,Hyderabad,1078.62,5,10,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0001840,CUST004534,2024-10-05,Chennai,749.96,5,10,2024,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001841,CUST002060,2024-10-05,Kolkata,439.07,5,10,2024,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0001842,CUST002377,2024-10-05,Bhubaneswar,1464.23,5,10,2024,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ORD0001843,CUST002340,2024-10-05,Chennai,885.96,5,10,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001844,CUST000468,2024-10-05,Jodhpur,940.07,5,10,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD0001845,CUST001667,2024-10-05,Chennai,600.18,5,10,2024,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001846,CUST004586,2024-10-05,Ahmedabad,1918.03,5,10,2024,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0001847,CUST001911,2024-10-05,Pune,1053.66,5,10,2024,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001848,CUST003957,2024-10-05,Chennai,2550.63,5,10,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001849,CUST004977,2024-10-05,Ludhiana,150.0,5,10,2024,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD0001850,CUST003181,2024-10-05,Varanasi,1962.91,5,10,2024,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD0001851,CUST000719,2024-10-05,Chennai,2956.04,5,10,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001852,CUST001182,2024-10-05,Madurai,597.37,5,10,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001853,CUST004776,2024-10-05,Mumbai,2081.7,5,10,2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001854,CUST001499,2024-10-05,Hyderabad,1160.51,5,10,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0001855,CUST000410,2024-10-05,Coimbatore,650.16,5,10,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001856,CUST003998,2024-10-05,Hyderabad,905.41,5,10,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0001857,CUST001058,2024-10-05,Udaipur,1022.68,5,10,2024,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD0001858,CUST001869,2024-10-05,Mumbai,910.75,5,10,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001859,CUST004442,2024-10-05,Chennai,1488.04,5,10,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001860,CUST001908,2024-10-05,Pune,1120.52,5,10,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001861,CUST003949,2024-10-05,Delhi,3835.22,5,10,2024,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0001862,CUST003312,2024-10-05,Varanasi,1563.77,5,10,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD0001863,CUST001640,2024-10-05,,1217.18,5,10,2024,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001864,CUST003763,2024-10-05,Guwahati,3172.43,5,10,2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0001865,CUST002178,2024-10-05,Patna,4035.19,5,10,2024,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0001866,CUST001180,2024-10-05,Guwahati,692.99,5,10,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0001867,CUST003919,2024-10-05,Warangal,1000.66,5,10,2024,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0001868,CUST004892,2024-10-05,Pune,919.19,5,10,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001869,CUST003191,2024-10-05,Kolkata,2742.69,5,10,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0001870,CUST003843,2024-10-06,Bengaluru,2328.11,6,10,2024,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0001871,CUST001312,2024-10-06,Ahmedabad,457.76,6,10,2024,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0001872,CUST000303,2024-10-06,Mysuru,1362.93,6,10,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0001873,CUST002212,2024-10-06,Warangal,723.53,6,10,2024,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0001874,CUST001932,2024-10-06,Chennai,1639.36,6,10,2024,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001875,CUST001823,2024-10-06,Bengaluru,3032.6,6,10,2024,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0001876,CUST002768,2024-10-06,Mysuru,1029.42,6,10,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0001877,CUST001529,2024-10-06,Jodhpur,1065.36,6,10,2024,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD0001878,CUST003132,2024-10-06,Hyderabad,873.44,6,10,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0001879,CUST004002,2024-10-06,Mumbai,952.71,6,10,2024,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001880,CUST004874,2024-10-06,Mumbai,456.34,6,10,2024,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001881,CUST002188,2024-10-06,,1626.42,6,10,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001882,CUST001485,2024-10-06,Kanpur,842.23,6,10,2024,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD0001883,CUST004010,2024-10-06,,823.94,6,10,2024,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001884,CUST000881,2024-10-06,Coimbatore,457.38,6,10,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001885,CUST000871,2024-10-06,Chennai,826.17,6,10,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001886,CUST002339,2024-10-06,Vadodara,1423.19,6,10,2024,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0001887,CUST000511,2024-10-06,Lucknow,1429.1,6,10,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD0001888,CUST003410,2024-10-06,Ahmedabad,1469.4,6,10,2024,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0001889,CUST004403,2024-10-06,New Delhi,2982.77,6,10,2024,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0001890,CUST002346,2024-10-06,Jaipur,741.55,6,10,2024,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD0001891,CUST002454,2024-10-06,Warangal,2230.79,6,10,2024,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0001892,CUST001630,2024-10-06,Jodhpur,1425.35,6,10,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD0001893,CUST002832,2024-10-06,Hyderabad,996.95,6,10,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0001894,CUST000169,2024-10-06,Delhi,994.66,6,10,2024,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0001895,CUST002612,2024-10-06,Ahmedabad,747.52,6,10,2024,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0001896,CUST000378,2024-10-06,Kochi,1624.1,6,10,2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ORD0001897,CUST003442,2024-10-06,Chennai,957.16,6,10,2024,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001898,CUST002053,2024-10-06,Surat,762.61,6,10,2024,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0001899,CUST004469,2024-10-06,Coimbatore,1089.37,6,10,2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001900,CUST002275,2024-10-06,Kochi,1912.53,6,10,2024,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ORD0001901,CUST004701,2024-10-06,Chennai,879.24,6,10,2024,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001902,CUST004785,2024-10-06,Hyderabad,1953.42,6,10,2024,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0001903,CUST003634,2024-10-06,Ahmedabad,401.62,6,10,2024,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0001904,CUST000240,2024-10-06,Amritsar,855.4,6,10,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD0001905,CUST004743,2024-10-06,Mumbai,716.29,6,10,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001906,CUST001029,2024-10-06,Jodhpur,1707.37,6,10,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD0001907,CUST004941,2024-10-06,Madurai,1075.77,6,10,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001908,CUST003028,2024-10-06,Ahmedabad,2733.53,6,10,2024,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0001909,CUST001036,2024-10-06,Bengaluru,1649.88,6,10,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0001910,CUST000297,2024-10-06,Chennai,3451.51,6,10,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001911,CUST002702,2024-10-06,,654.02,6,10,2024,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001912,CUST004813,2024-10-06,Amritsar,1824.45,6,10,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD0001913,CUST004011,2024-10-06,,584.84,6,10,2024,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001914,CUST003556,2024-10-06,Mumbai,1419.0,6,10,2024,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001915,CUST001230,2024-10-06,Kolkata,860.33,6,10,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0001916,CUST001743,2024-10-06,Mumbai,1109.9,6,10,2024,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001917,CUST004491,2024-10-06,Delhi,1812.99,6,10,2024,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0001918,CUST003349,2024-10-06,Pune,1006.16,6,10,2024,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001919,CUST000719,2024-10-06,Coimbatore,2043.3,6,10,2024,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001920,CUST002796,2024-10-06,Howrah,1109.2,6,10,2024,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0001921,CUST004714,2024-10-06,Mumbai,1142.56,6,10,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001922,CUST004698,2024-10-06,Mumbai,901.57,6,10,2024,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001923,CUST002249,2024-10-07,Jaipur,1722.11,7,10,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD0001924,CUST004111,2024-10-07,Kochi,2811.26,7,10,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ORD0001925,CUST003318,2024-10-07,Delhi,4120.72,7,10,2024,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0001926,CUST000254,2024-10-07,Hyderabad,3377.36,7,10,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0001927,CUST002303,2024-10-07,Kanpur,912.98,7,10,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD0001928,CUST002613,2024-10-07,Kolkata,487.04,7,10,2024,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0001929,CUST002124,2024-10-07,Chennai,3044.24,7,10,2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001930,CUST003148,2024-10-07,Ludhiana,1667.68,7,10,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD0001931,CUST004935,2024-10-07,Chennai,421.12,7,10,2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001932,CUST000454,2024-10-07,,2782.91,7,10,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001933,CUST000151,2024-10-07,Bhubaneswar,1211.22,7,10,2024,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ORD0001934,CUST001310,2024-10-07,Ludhiana,982.63,7,10,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD0001935,CUST000258,2024-10-07,,725.32,7,10,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001936,CUST003320,2024-10-07,Ahmedabad,5232.56,7,10,2024,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0001937,CUST003090,2024-10-07,Chennai,1940.83,7,10,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001938,CUST001986,2024-10-07,Ahmedabad,515.15,7,10,2024,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0001939,CUST000371,2024-10-07,Chennai,212.52,7,10,2024,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0001940,CUST003738,2024-10-07,Ahmedabad,1114.64,7,10,2024,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0001941,CUST001036,2024-10-07,Bengaluru,1849.2,7,10,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0001942,CUST003758,2024-10-07,Hyderabad,541.75,7,10,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0001943,CUST001285,2024-10-07,Mumbai,1259.08,7,10,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001944,CUST002696,2024-10-07,Kolkata,995.83,7,10,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0001945,CUST002636,2024-10-07,New Delhi,699.6,7,10,2024,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0001946,CUST003276,2024-10-07,Pune,1920.65,7,10,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001947,CUST004321,2024-10-07,Pune,1294.15,7,10,2024,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001948,CUST002379,2024-10-07,Pune,358.2,7,10,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0001949,CUST003301,2024-10-07,Delhi,1650.4,7,10,2024,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0001950,CUST003201,2024-10-07,Chennai,2672.59,7,10,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
